id,annotator,text,L1_label,L2_label,full_label
859,A_1,"My payment of $99 was taken from my bank account, I have the receipt. But your app says my account is suspended and has locked me out. Where did my money go? You have taken my payment but not credited my account, and now I can't log in. You need to fix this, find my payment, and refund me for this mess.",Billing,Invoice Inquiry,Billing_Invoice Inquiry
859,A_2,"My payment of $99 was taken from my bank account, I have the receipt. But your app says my account is suspended and has locked me out. Where did my money go? You have taken my payment but not credited my account, and now I can't log in. You need to fix this, find my payment, and refund me for this mess.",Billing,Invoice Inquiry,Billing_Invoice Inquiry
859,A_3,"My payment of $99 was taken from my bank account, I have the receipt. But your app says my account is suspended and has locked me out. Where did my money go? You have taken my payment but not credited my account, and now I can't log in. You need to fix this, find my payment, and refund me for this mess.",Billing,Invoice Inquiry,Billing_Invoice Inquiry
859,A_4,"My payment of $99 was taken from my bank account, I have the receipt. But your app says my account is suspended and has locked me out. Where did my money go? You have taken my payment but not credited my account, and now I can't log in. You need to fix this, find my payment, and refund me for this mess.",Technical Issue,Login Issue,Technical Issue_Login Issue
859,A_5,"My payment of $99 was taken from my bank account, I have the receipt. But your app says my account is suspended and has locked me out. Where did my money go? You have taken my payment but not credited my account, and now I can't log in. You need to fix this, find my payment, and refund me for this mess.",Billing,Unrecognized Charge,Billing_Unrecognized Charge
859,A_6,"My payment of $99 was taken from my bank account, I have the receipt. But your app says my account is suspended and has locked me out. Where did my money go? You have taken my payment but not credited my account, and now I can't log in. You need to fix this, find my payment, and refund me for this mess.",Technical Issue,Login Issue,Technical Issue_Login Issue
859,A_7,"My payment of $99 was taken from my bank account, I have the receipt. But your app says my account is suspended and has locked me out. Where did my money go? You have taken my payment but not credited my account, and now I can't log in. You need to fix this, find my payment, and refund me for this mess.",Billing,Invoice Inquiry,Billing_Invoice Inquiry
860,A_1,"Your latest update broke the notifications feature. We're not getting any alerts. This is a critical function. I've been a customer for years, but this is the last straw. I am closing my account. Do not charge me for this month, as your product is unusable.",Account Management,Close Account,Account Management_Close Account
860,A_2,"Your latest update broke the notifications feature. We're not getting any alerts. This is a critical function. I've been a customer for years, but this is the last straw. I am closing my account. Do not charge me for this month, as your product is unusable.",Account Management,Close Account,Account Management_Close Account
860,A_3,"Your latest update broke the notifications feature. We're not getting any alerts. This is a critical function. I've been a customer for years, but this is the last straw. I am closing my account. Do not charge me for this month, as your product is unusable.",Account Management,Close Account,Account Management_Close Account
860,A_4,"Your latest update broke the notifications feature. We're not getting any alerts. This is a critical function. I've been a customer for years, but this is the last straw. I am closing my account. Do not charge me for this month, as your product is unusable.",Technical Issue,Feature Bug,Technical Issue_Feature Bug
860,A_5,"Your latest update broke the notifications feature. We're not getting any alerts. This is a critical function. I've been a customer for years, but this is the last straw. I am closing my account. Do not charge me for this month, as your product is unusable.",Technical Issue,Feature Bug,Technical Issue_Feature Bug
860,A_6,"Your latest update broke the notifications feature. We're not getting any alerts. This is a critical function. I've been a customer for years, but this is the last straw. I am closing my account. Do not charge me for this month, as your product is unusable.",Technical Issue,Feature Bug,Technical Issue_Feature Bug
860,A_7,"Your latest update broke the notifications feature. We're not getting any alerts. This is a critical function. I've been a customer for years, but this is the last straw. I am closing my account. Do not charge me for this month, as your product is unusable.",Technical Issue,Feature Bug,Technical Issue_Feature Bug
861,A_1,"I'm trying to update our company's registered address in the profile. I go to the page, enter the new info, click save, and the page just reloads with the old information. This is a critical bug for our legal compliance. This is on top of the whole site feeling very sluggish.",Technical Issue,Feature Bug,Technical Issue_Feature Bug
861,A_2,"I'm trying to update our company's registered address in the profile. I go to the page, enter the new info, click save, and the page just reloads with the old information. This is a critical bug for our legal compliance. This is on top of the whole site feeling very sluggish.",Technical Issue,Feature Bug,Technical Issue_Feature Bug
861,A_3,"I'm trying to update our company's registered address in the profile. I go to the page, enter the new info, click save, and the page just reloads with the old information. This is a critical bug for our legal compliance. This is on top of the whole site feeling very sluggish.",Technical Issue,Feature Bug,Technical Issue_Feature Bug
861,A_4,"I'm trying to update our company's registered address in the profile. I go to the page, enter the new info, click save, and the page just reloads with the old information. This is a critical bug for our legal compliance. This is on top of the whole site feeling very sluggish.",Account Management,Update Personal Info,Account Management_Update Personal Info
861,A_5,"I'm trying to update our company's registered address in the profile. I go to the page, enter the new info, click save, and the page just reloads with the old information. This is a critical bug for our legal compliance. This is on top of the whole site feeling very sluggish.",Technical Issue,Feature Bug,Technical Issue_Feature Bug
861,A_6,"I'm trying to update our company's registered address in the profile. I go to the page, enter the new info, click save, and the page just reloads with the old information. This is a critical bug for our legal compliance. This is on top of the whole site feeling very sluggish.",Technical Issue,Performance Issue,Technical Issue_Performance Issue
861,A_7,"I'm trying to update our company's registered address in the profile. I go to the page, enter the new info, click save, and the page just reloads with the old information. This is a critical bug for our legal compliance. This is on top of the whole site feeling very sluggish.",Account Management,Update Personal Info,Account Management_Update Personal Info
862,A_1,"I can't log in, your site is giving me a 504 error. I assume your service is down. This is happening while I'm also waiting for a refund for a double charge from last month. I am about to dispute both charges. Process my refund and close my account.",Account Management,Close Account,Account Management_Close Account
862,A_2,"I can't log in, your site is giving me a 504 error. I assume your service is down. This is happening while I'm also waiting for a refund for a double charge from last month. I am about to dispute both charges. Process my refund and close my account.",Account Management,Close Account,Account Management_Close Account
862,A_3,"I can't log in, your site is giving me a 504 error. I assume your service is down. This is happening while I'm also waiting for a refund for a double charge from last month. I am about to dispute both charges. Process my refund and close my account.",Account Management,Close Account,Account Management_Close Account
862,A_4,"I can't log in, your site is giving me a 504 error. I assume your service is down. This is happening while I'm also waiting for a refund for a double charge from last month. I am about to dispute both charges. Process my refund and close my account.",Billing,Refund Request,Billing_Refund Request
862,A_5,"I can't log in, your site is giving me a 504 error. I assume your service is down. This is happening while I'm also waiting for a refund for a double charge from last month. I am about to dispute both charges. Process my refund and close my account.",Technical Issue,Login Issue,Technical Issue_Login Issue
862,A_6,"I can't log in, your site is giving me a 504 error. I assume your service is down. This is happening while I'm also waiting for a refund for a double charge from last month. I am about to dispute both charges. Process my refund and close my account.",Technical Issue,Login Issue,Technical Issue_Login Issue
862,A_7,"I can't log in, your site is giving me a 504 error. I assume your service is down. This is happening while I'm also waiting for a refund for a double charge from last month. I am about to dispute both charges. Process my refund and close my account.",Technical Issue,Login Issue,Technical Issue_Login Issue
863,A_1,"The app is so slow, my team is threatening a walkout. I've complained before. You charged me again. I refuse to pay for a broken product. I demand a refund for the last three months, and then you can close my account.",Billing,Refund Request,Billing_Refund Request
863,A_2,"The app is so slow, my team is threatening a walkout. I've complained before. You charged me again. I refuse to pay for a broken product. I demand a refund for the last three months, and then you can close my account.",Billing,Refund Request,Billing_Refund Request
863,A_3,"The app is so slow, my team is threatening a walkout. I've complained before. You charged me again. I refuse to pay for a broken product. I demand a refund for the last three months, and then you can close my account.",Billing,Refund Request,Billing_Refund Request
863,A_4,"The app is so slow, my team is threatening a walkout. I've complained before. You charged me again. I refuse to pay for a broken product. I demand a refund for the last three months, and then you can close my account.",Account Management,Close Account,Account Management_Close Account
863,A_5,"The app is so slow, my team is threatening a walkout. I've complained before. You charged me again. I refuse to pay for a broken product. I demand a refund for the last three months, and then you can close my account.",Technical Issue,Performance Issue,Technical Issue_Performance Issue
863,A_6,"The app is so slow, my team is threatening a walkout. I've complained before. You charged me again. I refuse to pay for a broken product. I demand a refund for the last three months, and then you can close my account.",Technical Issue,Performance Issue,Technical Issue_Performance Issue
863,A_7,"The app is so slow, my team is threatening a walkout. I've complained before. You charged me again. I refuse to pay for a broken product. I demand a refund for the last three months, and then you can close my account.",Technical Issue,Performance Issue,Technical Issue_Performance Issue
864,A_1,"My latest invoice is wrong. It has two charges for the enterprise plan. i need you to refund the duplicate charge. Also, your password reset is broken and says 'email not found', so I can't even log in to my account to check past invoices to see if you've done this before.",Billing,Refund Request,Billing_Refund Request
864,A_2,"My latest invoice is wrong. It has two charges for the enterprise plan. i need you to refund the duplicate charge. Also, your password reset is broken and says 'email not found', so I can't even log in to my account to check past invoices to see if you've done this before.",Billing,Refund Request,Billing_Refund Request
864,A_3,"My latest invoice is wrong. It has two charges for the enterprise plan. i need you to refund the duplicate charge. Also, your password reset is broken and says 'email not found', so I can't even log in to my account to check past invoices to see if you've done this before.",Billing,Refund Request,Billing_Refund Request
864,A_4,"My latest invoice is wrong. It has two charges for the enterprise plan. i need you to refund the duplicate charge. Also, your password reset is broken and says 'email not found', so I can't even log in to my account to check past invoices to see if you've done this before.",Billing,Invoice Inquiry,Billing_Invoice Inquiry
864,A_5,"My latest invoice is wrong. It has two charges for the enterprise plan. i need you to refund the duplicate charge. Also, your password reset is broken and says 'email not found', so I can't even log in to my account to check past invoices to see if you've done this before.",Technical Issue,Login Issue,Technical Issue_Login Issue
864,A_6,"My latest invoice is wrong. It has two charges for the enterprise plan. i need you to refund the duplicate charge. Also, your password reset is broken and says 'email not found', so I can't even log in to my account to check past invoices to see if you've done this before.",Account Management,Password Reset,Account Management_Password Reset
864,A_7,"My latest invoice is wrong. It has two charges for the enterprise plan. i need you to refund the duplicate charge. Also, your password reset is broken and says 'email not found', so I can't even log in to my account to check past invoices to see if you've done this before.",Billing,Invoice Inquiry,Billing_Invoice Inquiry
865,A_1,"I can't log in. I'm getting a 'Connection Refused' error. This is a massive server problem on your end. This is extremely urgent as my entire company is at a standstill. The performance has been poor for months, but a total outage is a breach of our SLA.",Technical Issue,Login Issue,Technical Issue_Login Issue
865,A_2,"I can't log in. I'm getting a 'Connection Refused' error. This is a massive server problem on your end. This is extremely urgent as my entire company is at a standstill. The performance has been poor for months, but a total outage is a breach of our SLA.",Technical Issue,Login Issue,Technical Issue_Login Issue
865,A_3,"I can't log in. I'm getting a 'Connection Refused' error. This is a massive server problem on your end. This is extremely urgent as my entire company is at a standstill. The performance has been poor for months, but a total outage is a breach of our SLA.",Technical Issue,Login Issue,Technical Issue_Login Issue
865,A_4,"I can't log in. I'm getting a 'Connection Refused' error. This is a massive server problem on your end. This is extremely urgent as my entire company is at a standstill. The performance has been poor for months, but a total outage is a breach of our SLA.",Technical Issue,Performance Issue,Technical Issue_Performance Issue
865,A_5,"I can't log in. I'm getting a 'Connection Refused' error. This is a massive server problem on your end. This is extremely urgent as my entire company is at a standstill. The performance has been poor for months, but a total outage is a breach of our SLA.",Technical Issue,Login Issue,Technical Issue_Login Issue
865,A_6,"I can't log in. I'm getting a 'Connection Refused' error. This is a massive server problem on your end. This is extremely urgent as my entire company is at a standstill. The performance has been poor for months, but a total outage is a breach of our SLA.",Technical Issue,Login Issue,Technical Issue_Login Issue
865,A_7,"I can't log in. I'm getting a 'Connection Refused' error. This is a massive server problem on your end. This is extremely urgent as my entire company is at a standstill. The performance has been poor for months, but a total outage is a breach of our SLA.",Technical Issue,Login Issue,Technical Issue_Login Issue
866,A_1,"Your product is a buggy mess. The export is broken, the search is useless, and it's slow. I am done. I don't want a refund, I just want out. Please delete my account and remove my personal data from your systems. I will be posting a review on G2 and Capterra.",Account Management,Close Account,Account Management_Close Account
866,A_2,"Your product is a buggy mess. The export is broken, the search is useless, and it's slow. I am done. I don't want a refund, I just want out. Please delete my account and remove my personal data from your systems. I will be posting a review on G2 and Capterra.",Account Management,Close Account,Account Management_Close Account
866,A_3,"Your product is a buggy mess. The export is broken, the search is useless, and it's slow. I am done. I don't want a refund, I just want out. Please delete my account and remove my personal data from your systems. I will be posting a review on G2 and Capterra.",Account Management,Close Account,Account Management_Close Account
866,A_4,"Your product is a buggy mess. The export is broken, the search is useless, and it's slow. I am done. I don't want a refund, I just want out. Please delete my account and remove my personal data from your systems. I will be posting a review on G2 and Capterra.",Technical Issue,Feature Bug,Technical Issue_Feature Bug
866,A_5,"Your product is a buggy mess. The export is broken, the search is useless, and it's slow. I am done. I don't want a refund, I just want out. Please delete my account and remove my personal data from your systems. I will be posting a review on G2 and Capterra.",Technical Issue,Feature Bug,Technical Issue_Feature Bug
866,A_6,"Your product is a buggy mess. The export is broken, the search is useless, and it's slow. I am done. I don't want a refund, I just want out. Please delete my account and remove my personal data from your systems. I will be posting a review on G2 and Capterra.",Technical Issue,Feature Bug,Technical Issue_Feature Bug
866,A_7,"Your product is a buggy mess. The export is broken, the search is useless, and it's slow. I am done. I don't want a refund, I just want out. Please delete my account and remove my personal data from your systems. I will be posting a review on G2 and Capterra.",Technical Issue,Feature Bug,Technical Issue_Feature Bug
867,A_1,SECURITY ALERT. My account has been hacked. There is a charge for $5000 that I did not make. I'm trying to reset my password but I'm locked out. You must reverse this massive fraudulent charge and help me secure my account immediately. I am panicking and contacting the authorities.,Billing,Unrecognized Charge,Billing_Unrecognized Charge
867,A_2,SECURITY ALERT. My account has been hacked. There is a charge for $5000 that I did not make. I'm trying to reset my password but I'm locked out. You must reverse this massive fraudulent charge and help me secure my account immediately. I am panicking and contacting the authorities.,Billing,Unrecognized Charge,Billing_Unrecognized Charge
867,A_3,SECURITY ALERT. My account has been hacked. There is a charge for $5000 that I did not make. I'm trying to reset my password but I'm locked out. You must reverse this massive fraudulent charge and help me secure my account immediately. I am panicking and contacting the authorities.,Billing,Unrecognized Charge,Billing_Unrecognized Charge
867,A_4,SECURITY ALERT. My account has been hacked. There is a charge for $5000 that I did not make. I'm trying to reset my password but I'm locked out. You must reverse this massive fraudulent charge and help me secure my account immediately. I am panicking and contacting the authorities.,Technical Issue,Login Issue,Technical Issue_Login Issue
867,A_5,SECURITY ALERT. My account has been hacked. There is a charge for $5000 that I did not make. I'm trying to reset my password but I'm locked out. You must reverse this massive fraudulent charge and help me secure my account immediately. I am panicking and contacting the authorities.,Billing,Unrecognized Charge,Billing_Unrecognized Charge
867,A_6,SECURITY ALERT. My account has been hacked. There is a charge for $5000 that I did not make. I'm trying to reset my password but I'm locked out. You must reverse this massive fraudulent charge and help me secure my account immediately. I am panicking and contacting the authorities.,Billing,Unrecognized Charge,Billing_Unrecognized Charge
867,A_7,SECURITY ALERT. My account has been hacked. There is a charge for $5000 that I did not make. I'm trying to reset my password but I'm locked out. You must reverse this massive fraudulent charge and help me secure my account immediately. I am panicking and contacting the authorities.,Billing,Unrecognized Charge,Billing_Unrecognized Charge
868,A_1,Your entire service is down. The website is not loading. This is happening during our annual audit and it is a catastrophe. This outage is costing us a fortune in consulting fees. We will require a full refund for our entire contract to compensate for this failure.,Billing,Refund Request,Billing_Refund Request
868,A_2,Your entire service is down. The website is not loading. This is happening during our annual audit and it is a catastrophe. This outage is costing us a fortune in consulting fees. We will require a full refund for our entire contract to compensate for this failure.,Billing,Refund Request,Billing_Refund Request
868,A_3,Your entire service is down. The website is not loading. This is happening during our annual audit and it is a catastrophe. This outage is costing us a fortune in consulting fees. We will require a full refund for our entire contract to compensate for this failure.,Billing,Refund Request,Billing_Refund Request
868,A_4,Your entire service is down. The website is not loading. This is happening during our annual audit and it is a catastrophe. This outage is costing us a fortune in consulting fees. We will require a full refund for our entire contract to compensate for this failure.,Technical Issue,Performance Issue,Technical Issue_Performance Issue
868,A_5,Your entire service is down. The website is not loading. This is happening during our annual audit and it is a catastrophe. This outage is costing us a fortune in consulting fees. We will require a full refund for our entire contract to compensate for this failure.,Technical Issue,Performance Issue,Technical Issue_Performance Issue
868,A_6,Your entire service is down. The website is not loading. This is happening during our annual audit and it is a catastrophe. This outage is costing us a fortune in consulting fees. We will require a full refund for our entire contract to compensate for this failure.,Technical Issue,Performance Issue,Technical Issue_Performance Issue
868,A_7,Your entire service is down. The website is not loading. This is happening during our annual audit and it is a catastrophe. This outage is costing us a fortune in consulting fees. We will require a full refund for our entire contract to compensate for this failure.,Technical Issue,Performance Issue,Technical Issue_Performance Issue
869,A_1,I closed my account two months ago and you just billed me again! This is beyond belief. I want this new charge refunded and I want you to confirm that my account is truly gone. This is my last attempt before I take this to social media.,Billing,Refund Request,Billing_Refund Request
869,A_2,I closed my account two months ago and you just billed me again! This is beyond belief. I want this new charge refunded and I want you to confirm that my account is truly gone. This is my last attempt before I take this to social media.,Billing,Refund Request,Billing_Refund Request
869,A_3,I closed my account two months ago and you just billed me again! This is beyond belief. I want this new charge refunded and I want you to confirm that my account is truly gone. This is my last attempt before I take this to social media.,Billing,Refund Request,Billing_Refund Request
869,A_4,I closed my account two months ago and you just billed me again! This is beyond belief. I want this new charge refunded and I want you to confirm that my account is truly gone. This is my last attempt before I take this to social media.,Account Management,Close Account,Account Management_Close Account
869,A_5,I closed my account two months ago and you just billed me again! This is beyond belief. I want this new charge refunded and I want you to confirm that my account is truly gone. This is my last attempt before I take this to social media.,Billing,Unrecognized Charge,Billing_Unrecognized Charge
869,A_6,I closed my account two months ago and you just billed me again! This is beyond belief. I want this new charge refunded and I want you to confirm that my account is truly gone. This is my last attempt before I take this to social media.,Billing,Refund Request,Billing_Refund Request
869,A_7,I closed my account two months ago and you just billed me again! This is beyond belief. I want this new charge refunded and I want you to confirm that my account is truly gone. This is my last attempt before I take this to social media.,Account Management,Close Account,Account Management_Close Account
870,A_1,"I am locked out. Your password reset is bugged. The error is 'an unknown error occurred'. Because of your technical failure, I missed the deadline to cancel my subscription and have been charged $2500 for a renewal. This is entirely your fault. I demand a full refund and for you to fix your login system.",Billing,Refund Request,Billing_Refund Request
870,A_2,"I am locked out. Your password reset is bugged. The error is 'an unknown error occurred'. Because of your technical failure, I missed the deadline to cancel my subscription and have been charged $2500 for a renewal. This is entirely your fault. I demand a full refund and for you to fix your login system.",Billing,Refund Request,Billing_Refund Request
870,A_3,"I am locked out. Your password reset is bugged. The error is 'an unknown error occurred'. Because of your technical failure, I missed the deadline to cancel my subscription and have been charged $2500 for a renewal. This is entirely your fault. I demand a full refund and for you to fix your login system.",Billing,Refund Request,Billing_Refund Request
870,A_4,"I am locked out. Your password reset is bugged. The error is 'an unknown error occurred'. Because of your technical failure, I missed the deadline to cancel my subscription and have been charged $2500 for a renewal. This is entirely your fault. I demand a full refund and for you to fix your login system.",Technical Issue,Login Issue,Technical Issue_Login Issue
870,A_5,"I am locked out. Your password reset is bugged. The error is 'an unknown error occurred'. Because of your technical failure, I missed the deadline to cancel my subscription and have been charged $2500 for a renewal. This is entirely your fault. I demand a full refund and for you to fix your login system.",Technical Issue,Login Issue,Technical Issue_Login Issue
870,A_6,"I am locked out. Your password reset is bugged. The error is 'an unknown error occurred'. Because of your technical failure, I missed the deadline to cancel my subscription and have been charged $2500 for a renewal. This is entirely your fault. I demand a full refund and for you to fix your login system.",Account Management,Password Reset,Account Management_Password Reset
870,A_7,"I am locked out. Your password reset is bugged. The error is 'an unknown error occurred'. Because of your technical failure, I missed the deadline to cancel my subscription and have been charged $2500 for a renewal. This is entirely your fault. I demand a full refund and for you to fix your login system.",Technical Issue,Login Issue,Technical Issue_Login Issue
871,A_1,"Hello, I would like to formally request that you close my account. My projects are complete and I no longer require the service. Thank you.",Account Management,Close Account,Account Management_Close Account
871,A_2,"Hello, I would like to formally request that you close my account. My projects are complete and I no longer require the service. Thank you.",Account Management,Close Account,Account Management_Close Account
871,A_3,"Hello, I would like to formally request that you close my account. My projects are complete and I no longer require the service. Thank you.",Account Management,Close Account,Account Management_Close Account
871,A_4,"Hello, I would like to formally request that you close my account. My projects are complete and I no longer require the service. Thank you.",Account Management,Close Account,Account Management_Close Account
871,A_5,"Hello, I would like to formally request that you close my account. My projects are complete and I no longer require the service. Thank you.",Account Management,Close Account,Account Management_Close Account
871,A_6,"Hello, I would like to formally request that you close my account. My projects are complete and I no longer require the service. Thank you.",Account Management,Close Account,Account Management_Close Account
871,A_7,"Hello, I would like to formally request that you close my account. My projects are complete and I no longer require the service. Thank you.",Account Management,Close Account,Account Management_Close Account
872,A_1,Good morning. I need a copy of my invoice from last month for my records. Could you please assist me with this?,Billing,Invoice Inquiry,Billing_Invoice Inquiry
872,A_2,Good morning. I need a copy of my invoice from last month for my records. Could you please assist me with this?,Billing,Invoice Inquiry,Billing_Invoice Inquiry
872,A_3,Good morning. I need a copy of my invoice from last month for my records. Could you please assist me with this?,Billing,Invoice Inquiry,Billing_Invoice Inquiry
872,A_4,Good morning. I need a copy of my invoice from last month for my records. Could you please assist me with this?,Billing,Invoice Inquiry,Billing_Invoice Inquiry
872,A_5,Good morning. I need a copy of my invoice from last month for my records. Could you please assist me with this?,Billing,Invoice Inquiry,Billing_Invoice Inquiry
872,A_6,Good morning. I need a copy of my invoice from last month for my records. Could you please assist me with this?,Billing,Invoice Inquiry,Billing_Invoice Inquiry
872,A_7,Good morning. I need a copy of my invoice from last month for my records. Could you please assist me with this?,Billing,Invoice Inquiry,Billing_Invoice Inquiry
873,A_1,The 'Save' button in my profile settings is unresponsive. I am trying to update my address but the changes are not being saved. This seems like a bug.,Technical Issue,Feature Bug,Technical Issue_Feature Bug
873,A_2,The 'Save' button in my profile settings is unresponsive. I am trying to update my address but the changes are not being saved. This seems like a bug.,Technical Issue,Feature Bug,Technical Issue_Feature Bug
873,A_3,The 'Save' button in my profile settings is unresponsive. I am trying to update my address but the changes are not being saved. This seems like a bug.,Technical Issue,Feature Bug,Technical Issue_Feature Bug
873,A_4,The 'Save' button in my profile settings is unresponsive. I am trying to update my address but the changes are not being saved. This seems like a bug.,Technical Issue,Feature Bug,Technical Issue_Feature Bug
873,A_5,The 'Save' button in my profile settings is unresponsive. I am trying to update my address but the changes are not being saved. This seems like a bug.,Technical Issue,Feature Bug,Technical Issue_Feature Bug
873,A_6,The 'Save' button in my profile settings is unresponsive. I am trying to update my address but the changes are not being saved. This seems like a bug.,Technical Issue,Feature Bug,Technical Issue_Feature Bug
873,A_7,The 'Save' button in my profile settings is unresponsive. I am trying to update my address but the changes are not being saved. This seems like a bug.,Technical Issue,Feature Bug,Technical Issue_Feature Bug
874,A_1,"I am unable to log in to my account. When I enter my correct password and username, the page just refreshes. Please advise.",Technical Issue,Login Issue,Technical Issue_Login Issue
874,A_2,"I am unable to log in to my account. When I enter my correct password and username, the page just refreshes. Please advise.",Technical Issue,Login Issue,Technical Issue_Login Issue
874,A_3,"I am unable to log in to my account. When I enter my correct password and username, the page just refreshes. Please advise.",Technical Issue,Login Issue,Technical Issue_Login Issue
874,A_4,"I am unable to log in to my account. When I enter my correct password and username, the page just refreshes. Please advise.",Technical Issue,Login Issue,Technical Issue_Login Issue
874,A_5,"I am unable to log in to my account. When I enter my correct password and username, the page just refreshes. Please advise.",Technical Issue,Login Issue,Technical Issue_Login Issue
874,A_6,"I am unable to log in to my account. When I enter my correct password and username, the page just refreshes. Please advise.",Account Management,Password Reset,Account Management_Password Reset
874,A_7,"I am unable to log in to my account. When I enter my correct password and username, the page just refreshes. Please advise.",Technical Issue,Login Issue,Technical Issue_Login Issue
875,A_1,I was mistakenly charged for a premium subscription. I would like to request a full refund for this charge.,Billing,Refund Request,Billing_Refund Request
875,A_2,I was mistakenly charged for a premium subscription. I would like to request a full refund for this charge.,Billing,Refund Request,Billing_Refund Request
875,A_3,I was mistakenly charged for a premium subscription. I would like to request a full refund for this charge.,Billing,Refund Request,Billing_Refund Request
875,A_4,I was mistakenly charged for a premium subscription. I would like to request a full refund for this charge.,Billing,Refund Request,Billing_Refund Request
875,A_5,I was mistakenly charged for a premium subscription. I would like to request a full refund for this charge.,Billing,Refund Request,Billing_Refund Request
875,A_6,I was mistakenly charged for a premium subscription. I would like to request a full refund for this charge.,Billing,Refund Request,Billing_Refund Request
875,A_7,I was mistakenly charged for a premium subscription. I would like to request a full refund for this charge.,Billing,Refund Request,Billing_Refund Request
876,A_1,I need to change the primary phone number listed on my account. Can you please guide me to the correct settings page?,Account Management,Update Personal Info,Account Management_Update Personal Info
876,A_2,I need to change the primary phone number listed on my account. Can you please guide me to the correct settings page?,Account Management,Update Personal Info,Account Management_Update Personal Info
876,A_3,I need to change the primary phone number listed on my account. Can you please guide me to the correct settings page?,Account Management,Update Personal Info,Account Management_Update Personal Info
876,A_4,I need to change the primary phone number listed on my account. Can you please guide me to the correct settings page?,Account Management,Update Personal Info,Account Management_Update Personal Info
876,A_5,I need to change the primary phone number listed on my account. Can you please guide me to the correct settings page?,Account Management,Update Personal Info,Account Management_Update Personal Info
876,A_6,I need to change the primary phone number listed on my account. Can you please guide me to the correct settings page?,Account Management,Update Personal Info,Account Management_Update Personal Info
876,A_7,I need to change the primary phone number listed on my account. Can you please guide me to the correct settings page?,Account Management,Update Personal Info,Account Management_Update Personal Info
877,A_1,The entire application has been extremely sluggish for the past hour. Every page is taking a long time to load. Is there a known performance issue?,Technical Issue,Performance Issue,Technical Issue_Performance Issue
877,A_2,The entire application has been extremely sluggish for the past hour. Every page is taking a long time to load. Is there a known performance issue?,Technical Issue,Performance Issue,Technical Issue_Performance Issue
877,A_3,The entire application has been extremely sluggish for the past hour. Every page is taking a long time to load. Is there a known performance issue?,Technical Issue,Performance Issue,Technical Issue_Performance Issue
877,A_4,The entire application has been extremely sluggish for the past hour. Every page is taking a long time to load. Is there a known performance issue?,Technical Issue,Performance Issue,Technical Issue_Performance Issue
877,A_5,The entire application has been extremely sluggish for the past hour. Every page is taking a long time to load. Is there a known performance issue?,Technical Issue,Performance Issue,Technical Issue_Performance Issue
877,A_6,The entire application has been extremely sluggish for the past hour. Every page is taking a long time to load. Is there a known performance issue?,Technical Issue,Performance Issue,Technical Issue_Performance Issue
877,A_7,The entire application has been extremely sluggish for the past hour. Every page is taking a long time to load. Is there a known performance issue?,Technical Issue,Performance Issue,Technical Issue_Performance Issue
878,A_1,There is a charge for $33 on my statement from your company that I do not recognize. Could you please investigate this?,Billing,Unrecognized Charge,Billing_Unrecognized Charge
878,A_2,There is a charge for $33 on my statement from your company that I do not recognize. Could you please investigate this?,Billing,Unrecognized Charge,Billing_Unrecognized Charge
878,A_3,There is a charge for $33 on my statement from your company that I do not recognize. Could you please investigate this?,Billing,Unrecognized Charge,Billing_Unrecognized Charge
878,A_4,There is a charge for $33 on my statement from your company that I do not recognize. Could you please investigate this?,Billing,Unrecognized Charge,Billing_Unrecognized Charge
878,A_5,There is a charge for $33 on my statement from your company that I do not recognize. Could you please investigate this?,Billing,Unrecognized Charge,Billing_Unrecognized Charge
878,A_6,There is a charge for $33 on my statement from your company that I do not recognize. Could you please investigate this?,Billing,Unrecognized Charge,Billing_Unrecognized Charge
878,A_7,There is a charge for $33 on my statement from your company that I do not recognize. Could you please investigate this?,Billing,Unrecognized Charge,Billing_Unrecognized Charge
879,A_1,I have forgotten my password. The automated password reset system is not working. Can you please help me reset it manually?,Account Management,Password Reset,Account Management_Password Reset
879,A_2,I have forgotten my password. The automated password reset system is not working. Can you please help me reset it manually?,Account Management,Password Reset,Account Management_Password Reset
879,A_3,I have forgotten my password. The automated password reset system is not working. Can you please help me reset it manually?,Account Management,Password Reset,Account Management_Password Reset
879,A_4,I have forgotten my password. The automated password reset system is not working. Can you please help me reset it manually?,Account Management,Password Reset,Account Management_Password Reset
879,A_5,I have forgotten my password. The automated password reset system is not working. Can you please help me reset it manually?,Account Management,Password Reset,Account Management_Password Reset
879,A_6,I have forgotten my password. The automated password reset system is not working. Can you please help me reset it manually?,Account Management,Password Reset,Account Management_Password Reset
879,A_7,I have forgotten my password. The automated password reset system is not working. Can you please help me reset it manually?,Account Management,Password Reset,Account Management_Password Reset
880,A_1,I am writing to dispute a line item on my latest invoice. The 'Setup Fee' should have been waived. Can you please correct this?,Billing,Invoice Inquiry,Billing_Invoice Inquiry
880,A_2,I am writing to dispute a line item on my latest invoice. The 'Setup Fee' should have been waived. Can you please correct this?,Billing,Invoice Inquiry,Billing_Invoice Inquiry
880,A_3,I am writing to dispute a line item on my latest invoice. The 'Setup Fee' should have been waived. Can you please correct this?,Billing,Invoice Inquiry,Billing_Invoice Inquiry
880,A_4,I am writing to dispute a line item on my latest invoice. The 'Setup Fee' should have been waived. Can you please correct this?,Billing,Invoice Inquiry,Billing_Invoice Inquiry
